Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
SW5 0JU,No,51.491415,-0.186489,526000,178500,TQ260784,"Courtfield","Kensington and Chelsea, unparished area",1986-07-01,1988-12-01,17,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002836
SW5 0JW,Yes,51.49211,-0.184863,526111,178580,TQ261785,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,19,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002836
SW5 0LA,Yes,51.491645,-0.183282,526222,178531,TQ262785,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002836
SW5 0LB,No,51.492346,-0.189651,525778,178598,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1991-01-01,2000-07-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0LD,Yes,51.491245,-0.18363,526199,178486,TQ261784,"Redcliffe","Kensington and Chelsea, unparished area",1980-01-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002836
SW5 0LE,Yes,51.491252,-0.182784,526258,178488,TQ262784,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002836
SW5 0LF,Yes,51.490597,-0.182431,526284,178416,TQ262784,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002837
SW5 0LG,No,51.491326,-0.180731,526400,178500,TQ264784,"Courtfield","Kensington and Chelsea, unparished area",1990-02-01,1990-12-01,13,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002837
SW5 0LJ,Yes,51.490642,-0.183596,526203,178419,TQ262784,"Redcliffe","Kensington and Chelsea, unparished area",1980-01-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002898
SW5 0LL,No,51.492346,-0.189651,525778,178598,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1993-01-01,2000-06-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0LP,Yes,51.490278,-0.185037,526104,178376,TQ261783,"Redcliffe","Kensington and Chelsea, unparished area",1995-12-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002898
SW5 0LQ,Yes,51.490481,-0.18536,526081,178398,TQ260783,"Redcliffe","Kensington and Chelsea, unparished area",1995-12-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002898
SW5 0LS,Yes,51.492652,-0.187348,525937,178636,TQ259786,"Courtfield","Kensington and Chelsea, unparished area",1992-08-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0LT,Yes,51.494247,-0.188178,525875,178812,TQ258788,"Courtfield","Kensington and Chelsea, unparished area",1985-10-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0LU,No,51.494004,-0.188144,525878,178785,TQ258787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,2004-08-01,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0LW,No,51.491349,-0.182171,526300,178500,TQ262785,"Courtfield","Kensington and Chelsea, unparished area",1994-12-01,1995-07-01,14,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002837
SW5 0LX,Yes,51.493625,-0.188044,525886,178743,TQ258787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,19,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002834
SW5 0LZ,Yes,51.494037,-0.187956,525891,178789,TQ258787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0NA,Yes,51.494076,-0.18758,525917,178794,TQ259787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0NB,Yes,51.494277,-0.187773,525903,178816,TQ259788,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0ND,Yes,51.494108,-0.18729,525937,178798,TQ259787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0NE,Yes,51.494256,-0.186886,525965,178815,TQ259788,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0NF,Yes,51.493928,-0.186736,525976,178779,TQ259787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0NG,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1990-02-01,2003-01-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0NH,Yes,51.493031,-0.186296,526009,178680,TQ260786,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0NJ,Yes,51.492893,-0.186661,525984,178664,TQ259786,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002834
SW5 0NL,Yes,51.492774,-0.187084,525955,178650,TQ259786,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0NP,No,51.494134,-0.187822,525900,178800,TQ259787,"Courtfield","Kensington and Chelsea, unparished area",1982-03-01,1985-12-01,17,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002839
SW5 0NQ,Yes,51.493448,-0.18651,525993,178726,TQ259787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0NR,No,51.494156,-0.189262,525800,178800,TQ257787,"Courtfield","Kensington and Chelsea, unparished area",1982-03-01,1997-06-01,17,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002839
SW5 0NS,Yes,51.492946,-0.18833,525868,178667,TQ258786,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,19,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002834
SW5 0NT,Yes,51.493951,-0.188823,525831,178778,TQ258787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0NU,Yes,51.493307,-0.188417,525861,178707,TQ258787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,19,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002834
SW5 0NX,No,51.494134,-0.187822,525900,178800,TQ259787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,1990-12-01,17,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002839
SW5 0NY,Yes,51.493179,-0.188321,525868,178693,TQ258786,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,19,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002834
SW5 0NZ,No,51.493235,-0.187858,525900,178700,TQ258786,"Courtfield","Kensington and Chelsea, unparished area",1985-04-01,1988-12-01,19,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002839
SW5 0PA,Yes,51.492415,-0.188323,525870,178608,TQ258786,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002834
SW5 0PB,Yes,51.492109,-0.189444,525793,178572,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,19,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002834
SW5 0PD,Yes,51.492492,-0.189832,525765,178614,TQ257786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002834
SW5 0PE,No,51.493257,-0.189298,525800,178700,TQ257786,"Courtfield","Kensington and Chelsea, unparished area",1984-10-01,1994-05-01,18,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002834
SW5 0PF,No,51.492822,-0.190251,525735,178650,TQ257786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,2010-01-01,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0PG,Yes,51.49296,-0.190404,525724,178665,TQ257786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0PH,Yes,51.49323,-0.18986,525761,178696,TQ257786,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0PJ,Yes,51.493738,-0.188976,525821,178754,TQ258787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,18,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0PL,Yes,51.492261,-0.188862,525833,178590,TQ258785,"Courtfield","Kensington and Chelsea, unparished area",1992-08-01,,19,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002834
SW5 0PN,No,51.493257,-0.189298,525800,178700,TQ257786,"Courtfield","Kensington and Chelsea, unparished area",1981-06-01,1984-12-01,18,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002834
SW5 0PP,Yes,51.484744,-0.183629,526217,177763,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1990-02-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0PQ,No,51.493257,-0.189298,525800,178700,TQ257786,"Courtfield","Kensington and Chelsea, unparished area",1987-04-01,1990-12-01,18,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002834
SW5 0PR,No,51.493302,-0.192177,525600,178700,TQ255786,"Earl's Court","Kensington and Chelsea, unparished area",1986-04-01,1988-12-01,12,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002850
SW5 0PS,No,51.493302,-0.192177,525600,178700,TQ255786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,1995-07-01,12,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002850
SW5 0PT,Yes,51.492822,-0.192542,525576,178646,TQ255786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0PU,Yes,51.493447,-0.191681,525634,178717,TQ256787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0PW,No,51.493302,-0.192177,525600,178700,TQ255786,"Earl's Court","Kensington and Chelsea, unparished area",1987-10-01,1994-05-01,12,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002850
SW5 0PX,Yes,51.493837,-0.191335,525657,178761,TQ256787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0PY,Yes,51.493902,-0.189142,525809,178772,TQ258787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0PZ,Yes,51.49363,-0.189585,525779,178741,TQ257787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0QA,No,51.493348,-0.189957,525754,178709,TQ257787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,2008-10-01,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0QB,No,51.494156,-0.189262,525800,178800,TQ257787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,1996-12-01,17,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002839
SW5 0QD,Yes,51.494474,-0.188889,525825,178836,TQ258788,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0QE,Yes,51.494425,-0.189179,525805,178830,TQ258788,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0QF,Yes,51.493915,-0.189949,525753,178772,TQ257787,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,17,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0QG,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1991-01-01,2011-07-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0QH,Yes,51.493261,-0.192467,525580,178695,TQ255786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0QJ,Yes,51.493588,-0.192094,525605,178732,TQ256787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0QL,No,51.494178,-0.190702,525700,178800,TQ256787,"Courtfield","Kensington and Chelsea, unparished area",1985-04-01,1990-12-01,16,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002839
SW5 0QN,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1985-04-01,2014-04-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0QQ,Yes,51.493845,-0.191824,525623,178761,TQ256787,"Earl's Court","Kensington and Chelsea, unparished area",1990-02-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0QR,No,51.49328,-0.190737,525700,178700,TQ257787,"Earl's Court","Kensington and Chelsea, unparished area",1992-01-01,1995-12-01,15,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002850
SW5 0QT,Yes,51.492892,-0.192985,525545,178653,TQ255786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0QW,No,51.49328,-0.190737,525700,178700,TQ257787,"Earl's Court","Kensington and Chelsea, unparished area",1986-04-01,1990-12-01,15,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002850
SW5 0QY,Yes,51.493317,-0.192512,525577,178701,TQ255787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RA,Yes,51.493752,-0.19215,525601,178750,TQ256787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RB,No,51.494178,-0.190702,525700,178800,TQ256787,"Courtfield","Kensington and Chelsea, unparished area",1992-01-01,1994-05-01,16,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002839
SW5 0RD,Yes,51.494078,-0.191772,525626,178787,TQ256787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RE,Yes,51.493866,-0.192601,525569,178762,TQ255787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RF,Yes,51.493792,-0.193079,525536,178753,TQ255787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RG,Yes,51.494061,-0.192982,525542,178783,TQ255787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RH,Yes,51.494241,-0.193609,525498,178802,TQ254788,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RJ,Yes,51.494201,-0.193899,525478,178797,TQ254787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RL,Yes,51.4937,-0.193501,525507,178742,TQ255787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RN,Yes,51.494054,-0.194322,525449,178780,TQ254787,"Earl's Court","Kensington and Chelsea, unparished area",1991-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RP,Yes,51.493123,-0.193423,525514,178678,TQ255786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RQ,Yes,51.494288,-0.193175,525528,178808,TQ255788,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RR,Yes,51.49302,-0.193153,525533,178667,TQ255786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0RS,No,51.494223,-0.193581,525500,178800,TQ255788,"Earl's Court","Kensington and Chelsea, unparished area",1990-02-01,1994-05-01,12,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002850
SW5 0RU,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1985-04-01,2009-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0RW,No,51.493324,-0.193617,525500,178700,TQ254786,"Earl's Court","Kensington and Chelsea, unparished area",1985-04-01,1995-07-01,11,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002850
SW5 0RX,No,51.495121,-0.193546,525500,178900,TQ254788,"Abingdon","Kensington and Chelsea, unparished area",1990-02-01,1994-05-01,16,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002815
SW5 0RY,No,51.495099,-0.192106,525600,178900,TQ255788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,1990-12-01,16,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002812
SW5 0RZ,No,51.495099,-0.192106,525600,178900,TQ255788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,1990-12-01,16,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002812
SW5 0SA,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-11-01,2006-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0SB,Yes,51.494372,-0.193907,525477,178816,TQ254788,"Earl's Court","Kensington and Chelsea, unparished area",1981-06-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0SD,Yes,51.494372,-0.193907,525477,178816,TQ254788,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0SE,Yes,51.494426,-0.192781,525555,178824,TQ255788,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0SF,Yes,51.49442,-0.192983,525541,178823,TQ255788,"Earl's Court","Kensington and Chelsea, unparished area",1981-06-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0SG,No,51.495099,-0.192106,525600,178900,TQ255788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,1985-12-01,16,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002812
SW5 0SH,No,51.495077,-0.190666,525700,178900,TQ257788,"Abingdon","Kensington and Chelsea, unparished area",1985-04-01,1994-05-01,14,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002812
SW5 0SJ,Yes,51.494981,-0.193191,525525,178885,TQ255788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002815
SW5 0SL,Yes,51.494974,-0.19335,525514,178884,TQ255788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002815
SW5 0SN,Yes,51.494989,-0.19368,525491,178885,TQ254788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002815
SW5 0SP,Yes,51.495083,-0.195161,525388,178893,TQ253788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002815
SW5 0SQ,Yes,51.494489,-0.191611,525636,178833,TQ256788,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0SR,No,51.494943,-0.195368,525374,178877,TQ253788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,2004-08-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002815
SW5 0SS,Yes,51.494991,-0.192658,525562,178887,TQ255788,"Abingdon","Kensington and Chelsea, unparished area",1981-06-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002812
SW5 0ST,Yes,51.494991,-0.192658,525562,178887,TQ255788,"Abingdon","Kensington and Chelsea, unparished area",1981-06-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002812
SW5 0SU,Yes,51.494991,-0.192658,525562,178887,TQ255788,"Abingdon","Kensington and Chelsea, unparished area",1981-06-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002812
SW5 0SW,Yes,51.494898,-0.19537,525374,178872,TQ253788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002815
SW5 0SX,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1981-09-01,2013-07-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0SY,Yes,51.492244,-0.192363,525590,178582,TQ255785,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0SZ,Yes,51.492506,-0.191863,525624,178612,TQ256786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0TA,No,51.492171,-0.192351,525591,178574,TQ255785,"Earl's Court","Kensington and Chelsea, unparished area",1981-06-01,1998-12-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0TB,No,51.49328,-0.190737,525700,178700,TQ257787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,1996-12-01,15,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002850
SW5 0TD,Yes,51.492952,-0.191053,525679,178663,TQ256786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0TE,Yes,51.493125,-0.190628,525708,178683,TQ257786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0TF,Yes,51.493385,-0.190507,525716,178712,TQ257787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0TG,Yes,51.494189,-0.190845,525690,178801,TQ256788,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0TH,Yes,51.494407,-0.189814,525761,178827,TQ257788,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,16,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0TJ,Yes,51.493678,-0.190894,525688,178744,TQ256787,"Earl's Court","Kensington and Chelsea, unparished area",2001-12-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0TL,Yes,51.494894,-0.189867,525756,178881,TQ257788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002812
SW5 0TN,Yes,51.494199,-0.191479,525646,178801,TQ256788,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0TP,Yes,51.493951,-0.191128,525671,178774,TQ256787,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0TQ,Yes,51.494511,-0.190717,525698,178837,TQ256788,"Courtfield","Kensington and Chelsea, unparished area",1980-01-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002839
SW5 0TR,Yes,51.493208,-0.191359,525657,178691,TQ256786,"Earl's Court","Kensington and Chelsea, unparished area",1980-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
SW5 0TS,No,51.494156,-0.189262,525800,178800,TQ257787,"Courtfield","Kensington and Chelsea, unparished area",1983-07-01,1984-12-01,17,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002839
SW5 0TT,No,51.494969,-0.190656,525701,178888,TQ257788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,2011-12-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002812
SW5 0TU,Yes,51.495107,-0.191361,525652,178902,TQ256789,"Abingdon","Kensington and Chelsea, unparished area",1981-06-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002812
SW5 0TW,No,51.495077,-0.190666,525700,178900,TQ257788,"Abingdon","Kensington and Chelsea, unparished area",1980-01-01,1992-12-01,14,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002812
SW5 0TX,No,51.491393,-0.18505,526100,178500,TQ260784,"Redcliffe","Kensington and Chelsea, unparished area",1986-07-01,1990-12-01,17,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002836
SW5 0TY,No,51.491393,-0.18505,526100,178500,TQ260784,"Redcliffe","Kensington and Chelsea, unparished area",1990-02-01,1992-12-01,17,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002836
SW5 0UA,Yes,51.494459,-0.19435,525446,178825,TQ254788,"Earl's Court","Kensington and Chelsea, unparished area",1991-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002850
