Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
NW10 2AP,Yes,51.544388,-0.231125,522759,184315,TQ227843,"Brondesbury Park","Brent, unparished area",1980-01-01,,61,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2AQ,Yes,51.549805,-0.248757,521522,184888,TQ215848,"Dudden Hill","Brent, unparished area",2010-10-01,,39,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2AR,Yes,51.54472,-0.229858,522846,184354,TQ228843,"Brondesbury Park","Brent, unparished area",1980-01-01,,60,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2AS,Yes,51.544861,-0.229073,522900,184371,TQ229843,"Brondesbury Park","Brent, unparished area",1980-01-01,,60,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000489
NW10 2AT,Yes,51.545218,-0.23128,522746,184407,TQ227844,"Brondesbury Park","Brent, unparished area",1980-01-01,,57,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2AU,No,51.545165,-0.231946,522700,184400,TQ226843,"Brondesbury Park","Brent, unparished area",1993-08-01,1994-12-01,55,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000488
NW10 2AW,No,51.544266,-0.231981,522700,184300,TQ226842,"Brondesbury Park","Brent, unparished area",1986-04-01,1994-05-01,59,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000488
NW10 2AX,No,51.533954,-0.248298,521596,183126,TQ215831,"Harlesden","Brent, unparished area",1998-12-01,2008-06-01,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000525
NW10 2AZ,Yes,51.549071,-0.246578,521675,184810,TQ216848,"Dudden Hill","Brent, unparished area",2012-10-01,,37,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2BA,Yes,51.545977,-0.229174,522890,184495,TQ228844,"Brondesbury Park","Brent, unparished area",2012-10-01,,55,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2BB,Yes,51.544877,-0.234928,522494,184363,TQ224843,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BD,Yes,51.54512,-0.234159,522547,184391,TQ225843,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BE,Yes,51.545337,-0.233814,522570,184416,TQ225844,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BF,Yes,51.546391,-0.236369,522390,184529,TQ223845,"Willesden Green","Brent, unparished area",2014-06-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2BG,Yes,51.545548,-0.2347,522508,184438,TQ225844,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BH,No,51.545186,-0.233387,522600,184400,TQ226843,"Willesden Green","Brent, unparished area",1992-08-01,1995-01-01,52,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2BJ,Yes,51.545745,-0.234058,522552,184461,TQ225844,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BL,Yes,51.544735,-0.232472,522665,184351,TQ226843,"Willesden Green","Brent, unparished area",1980-01-01,,55,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BN,Yes,51.544502,-0.233298,522608,184324,TQ226843,"Willesden Green","Brent, unparished area",1980-01-01,,55,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BP,Yes,51.544247,-0.233712,522580,184295,TQ225842,"Willesden Green","Brent, unparished area",1980-01-01,,55,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BQ,No,51.545208,-0.234829,522500,184400,TQ224843,"Willesden Green","Brent, unparished area",1994-05-01,1995-07-01,51,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2BR,Yes,51.546346,-0.235722,522435,184525,TQ224845,"Willesden Green","Brent, unparished area",2013-05-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2BS,Yes,51.545047,-0.233695,522579,184384,TQ225843,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BT,Yes,51.545452,-0.232512,522660,184431,TQ226844,"Willesden Green","Brent, unparished area",1980-01-01,,54,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BU,Yes,51.545683,-0.232752,522643,184456,TQ226844,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BW,No,51.533954,-0.248298,521596,183126,TQ215831,"Harlesden","Brent, unparished area",1998-12-01,2008-06-01,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000525
NW10 2BX,Yes,51.54574,-0.23015,522823,184467,TQ228844,"Willesden Green","Brent, unparished area",1980-01-01,,55,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2BY,Yes,51.545424,-0.230075,522829,184432,TQ228844,"Brondesbury Park","Brent, unparished area",1980-01-01,,57,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2BZ,No,51.533954,-0.248298,521596,183126,TQ215831,"Harlesden","Brent, unparished area",2001-06-01,2005-12-01,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000525
NW10 2DA,Yes,51.550374,-0.246316,521690,184955,TQ216849,"Dudden Hill","Brent, unparished area",1983-03-01,,39,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2DB,Yes,51.545123,-0.230812,522779,184397,TQ227843,"Brondesbury Park","Brent, unparished area",1980-01-01,,57,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2DD,Yes,51.54396,-0.231935,522704,184266,TQ227842,"Brondesbury Park","Brent, unparished area",1980-01-01,,60,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2DE,No,51.545165,-0.231946,522700,184400,TQ226843,"Brondesbury Park","Brent, unparished area",1980-01-01,1994-12-01,55,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000488
NW10 2DF,No,51.549191,-0.260636,520700,184800,TQ207848,"Stonebridge","Brent, unparished area",1993-08-01,1994-05-01,33,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000596
NW10 2DG,No,51.533954,-0.248298,521596,183126,TQ215831,"Harlesden","Brent, unparished area",1994-12-01,2007-03-01,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000525
NW10 2DH,Yes,51.550337,-0.24264,521945,184957,TQ219849,"Dudden Hill","Brent, unparished area",1985-04-01,,37,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000506
NW10 2DJ,Yes,51.550085,-0.242212,521975,184930,TQ219849,"Dudden Hill","Brent, unparished area",1985-04-01,,37,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000506
NW10 2DL,Yes,51.550538,-0.24782,521585,184971,TQ215849,"Dudden Hill","Brent, unparished area",2001-06-01,,40,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2DN,Yes,51.551281,-0.248224,521555,185053,TQ215850,"Dudden Hill","Brent, unparished area",2001-06-01,,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2DP,Yes,51.550295,-0.247815,521586,184944,TQ215849,"Dudden Hill","Brent, unparished area",2001-06-01,,40,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2DR,Yes,51.549256,-0.244494,521819,184834,TQ218848,"Dudden Hill","Brent, unparished area",1980-01-01,,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000506
NW10 2DS,Yes,51.549238,-0.244312,521832,184832,TQ218848,"Dudden Hill","Brent, unparished area",1980-01-01,,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000506
NW10 2DT,Yes,51.549221,-0.243947,521857,184831,TQ218848,"Dudden Hill","Brent, unparished area",1980-01-01,,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000506
NW10 2DU,Yes,51.550124,-0.244638,521807,184930,TQ218849,"Dudden Hill","Brent, unparished area",1980-01-01,,36,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000506
NW10 2DW,Yes,51.549378,-0.246638,521670,184844,TQ216848,"Dudden Hill","Brent, unparished area",1991-01-01,,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2DX,Yes,51.550088,-0.244217,521836,184927,TQ218849,"Dudden Hill","Brent, unparished area",1980-01-01,,37,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000506
NW10 2DY,Yes,51.549243,-0.243615,521880,184834,TQ218848,"Dudden Hill","Brent, unparished area",1980-01-01,,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000506
NW10 2DZ,Yes,51.549359,-0.247779,521591,184840,TQ215848,"Dudden Hill","Brent, unparished area",1988-03-01,,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2EA,Yes,51.549209,-0.241972,521994,184833,TQ219848,"Willesden Green","Brent, unparished area",1980-01-01,,39,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2EB,No,51.548911,-0.241897,522000,184800,TQ219847,"Willesden Green","Brent, unparished area",1980-01-01,1995-07-01,39,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000638
NW10 2ED,Yes,51.549851,-0.240841,522071,184906,TQ220849,"Willesden Green","Brent, unparished area",1980-01-01,,37,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2EE,Yes,51.549561,-0.240708,522081,184874,TQ220848,"Willesden Green","Brent, unparished area",1980-01-01,,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2EF,Yes,51.546432,-0.228742,522919,184546,TQ229845,"Willesden Green","Brent, unparished area",2014-11-01,,55,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2EG,Yes,51.548894,-0.241378,522036,184799,TQ220847,"Willesden Green","Brent, unparished area",1980-01-01,,39,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2EH,Yes,51.541933,-0.231682,522727,184041,TQ227840,"Brondesbury Park","Brent, unparished area",2014-06-01,,61,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2EJ,Yes,51.549098,-0.240591,522090,184823,TQ220848,"Willesden Green","Brent, unparished area",1980-01-01,,39,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2EL,Yes,51.548906,-0.240339,522108,184802,TQ221848,"Willesden Green","Brent, unparished area",1980-01-01,,40,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2EN,Yes,51.548648,-0.240339,522109,184773,TQ221847,"Willesden Green","Brent, unparished area",1980-01-01,,40,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2EP,Yes,51.548068,-0.238847,522214,184711,TQ222847,"Willesden Green","Brent, unparished area",2019-04-01,,43,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2ER,No,51.549493,-0.239884,522138,184868,TQ221848,"Willesden Green","Brent, unparished area",2007-12-01,2008-01-01,39,England,2019-11-23,"Approximate to within 50 metres",E01000638
NW10 2ES,No,51.54976,-0.239701,522150,184898,TQ221848,"Willesden Green","Brent, unparished area",1980-01-01,1998-12-01,39,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2ET,Yes,51.549661,-0.239579,522159,184887,TQ221848,"Willesden Green","Brent, unparished area",1980-01-01,,40,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2EU,Yes,51.549053,-0.238776,522216,184821,TQ222848,"Willesden Green","Brent, unparished area",1980-01-01,,41,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2EX,Yes,51.548963,-0.238722,522220,184811,TQ222848,"Willesden Green","Brent, unparished area",1994-05-01,,41,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2EY,Yes,51.54864,-0.238186,522258,184776,TQ222847,"Willesden Green","Brent, unparished area",1980-01-01,,43,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2GA,Yes,51.546808,-0.253977,521168,184546,TQ211845,"Harlesden","Brent, unparished area",2002-07-01,,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000526
NW10 2GB,Yes,51.546482,-0.253254,521219,184511,TQ212845,"Harlesden","Brent, unparished area",2001-12-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000526
NW10 2GD,Yes,51.546226,-0.25299,521238,184483,TQ212844,"Harlesden","Brent, unparished area",2002-07-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000526
NW10 2HA,No,51.548976,-0.246221,521700,184800,TQ217847,"Dudden Hill","Brent, unparished area",1980-01-01,1999-12-01,37,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000508
NW10 2HB,No,51.548976,-0.246221,521700,184800,TQ217847,"Dudden Hill","Brent, unparished area",1995-12-01,1996-12-01,37,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000508
NW10 2HD,Yes,51.545659,-0.236672,522371,184447,TQ223844,"Willesden Green","Brent, unparished area",1997-06-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HE,Yes,51.545815,-0.237516,522312,184463,TQ223844,"Willesden Green","Brent, unparished area",1997-06-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2HF,Yes,51.544864,-0.236486,522386,184359,TQ223843,"Willesden Green","Brent, unparished area",1997-06-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HG,Yes,51.543791,-0.236888,522361,184239,TQ223842,"Willesden Green","Brent, unparished area",1980-01-01,,48,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HH,Yes,51.544717,-0.236838,522362,184342,TQ223843,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HJ,No,51.545501,-0.238134,522270,184427,TQ222844,"Willesden Green","Brent, unparished area",1988-03-01,2005-01-01,48,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HL,Yes,51.544618,-0.237308,522330,184330,TQ223843,"Willesden Green","Brent, unparished area",2007-09-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HN,No,51.546172,-0.239118,522200,184500,TQ221844,"Willesden Green","Brent, unparished area",1980-01-01,1988-12-01,47,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000643
NW10 2HP,Yes,51.544965,-0.2384,522253,184367,TQ222843,"Willesden Green","Brent, unparished area",1980-01-01,,46,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HR,Yes,51.546152,-0.239623,522165,184497,TQ221844,"Willesden Green","Brent, unparished area",1980-01-01,,47,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HS,Yes,51.546393,-0.238302,522256,184526,TQ222845,"Willesden Green","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HT,Yes,51.546125,-0.237778,522293,184497,TQ222844,"Willesden Green","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2HU,Yes,51.54675,-0.239269,522188,184564,TQ221845,"Willesden Green","Brent, unparished area",1980-01-01,,47,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HW,Yes,51.546089,-0.238414,522249,184492,TQ222844,"Willesden Green","Brent, unparished area",1993-08-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2HX,No,51.546172,-0.239118,522200,184500,TQ221844,"Willesden Green","Brent, unparished area",1980-01-01,1983-12-01,47,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000643
NW10 2HY,Yes,51.547144,-0.23921,522191,184608,TQ221846,"Willesden Green","Brent, unparished area",1980-01-01,,47,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2JA,No,51.547092,-0.240525,522100,184600,TQ220845,"Willesden Green","Brent, unparished area",1980-01-01,1996-12-01,45,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000643
NW10 2JB,No,51.547092,-0.240525,522100,184600,TQ220845,"Willesden Green","Brent, unparished area",1980-01-01,1995-07-01,45,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000643
NW10 2JD,Yes,51.547932,-0.241358,522040,184692,TQ220846,"Willesden Green","Brent, unparished area",1980-01-01,,41,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2JE,Yes,51.548269,-0.242662,521949,184727,TQ219847,"Willesden Green","Brent, unparished area",1980-01-01,,40,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2JF,No,51.548034,-0.243373,521900,184700,TQ218846,"Willesden Green","Brent, unparished area",1994-12-01,1995-01-01,40,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000508
NW10 2JG,Yes,51.548323,-0.24228,521975,184734,TQ219847,"Willesden Green","Brent, unparished area",1980-01-01,,40,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2JH,No,51.548731,-0.244904,521792,184775,TQ217847,"Dudden Hill","Brent, unparished area",1985-04-01,2016-01-01,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2JJ,Yes,51.548685,-0.243593,521883,184772,TQ218847,"Willesden Green","Brent, unparished area",1980-01-01,,39,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2JL,No,51.548077,-0.246256,521700,184700,TQ216846,"Dudden Hill","Brent, unparished area",1980-01-01,1983-12-01,37,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000508
NW10 2JN,Yes,51.548973,-0.24226,521975,184806,TQ219848,"Willesden Green","Brent, unparished area",1980-01-01,,39,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2JP,No,51.548757,-0.241831,522005,184783,TQ220847,"Willesden Green","Brent, unparished area",1980-01-01,2004-08-01,40,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2JQ,No,51.548056,-0.244814,521800,184700,TQ218846,"Dudden Hill","Brent, unparished area",1993-01-01,1994-05-01,37,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000508
NW10 2JR,Yes,51.548343,-0.241212,522049,184738,TQ220847,"Willesden Green","Brent, unparished area",1980-01-01,,40,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000638
NW10 2JS,Yes,51.54865,-0.239498,522167,184775,TQ221847,"Willesden Green","Brent, unparished area",2005-09-01,,42,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2JT,Yes,51.548688,-0.239006,522201,184780,TQ222847,"Willesden Green","Brent, unparished area",1980-01-01,,42,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2JW,No,51.548013,-0.241931,522000,184700,TQ220847,"Willesden Green","Brent, unparished area",1990-02-01,1991-12-01,41,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000638
NW10 2JX,Yes,51.548219,-0.238909,522209,184728,TQ222847,"Willesden Green","Brent, unparished area",1980-01-01,,43,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2JY,Yes,51.548277,-0.238013,522271,184736,TQ222847,"Willesden Green","Brent, unparished area",1980-01-01,,45,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2JZ,No,51.547969,-0.239049,522200,184700,TQ221846,"Willesden Green","Brent, unparished area",1994-12-01,1995-12-01,44,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000640
NW10 2LB,No,51.545251,-0.237711,522300,184400,TQ223843,"Willesden Green","Brent, unparished area",1980-01-01,1986-12-01,49,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000643
NW10 2LD,No,51.545273,-0.239153,522200,184400,TQ221843,"Willesden Green","Brent, unparished area",1980-01-01,1981-12-01,45,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000638
NW10 2LE,No,51.548034,-0.243373,521900,184700,TQ218846,"Willesden Green","Brent, unparished area",1980-01-01,1997-07-01,40,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000508
NW10 2LG,No,51.547991,-0.24049,522100,184700,TQ221846,"Willesden Green","Brent, unparished area",1980-01-01,1995-07-01,42,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000638
NW10 2LH,Yes,51.547573,-0.238429,522244,184657,TQ222846,"Willesden Green","Brent, unparished area",1980-01-01,,47,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2LJ,Yes,51.547283,-0.238253,522257,184625,TQ222846,"Willesden Green","Brent, unparished area",1980-01-01,,48,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2LL,Yes,51.546586,-0.237934,522281,184548,TQ222845,"Willesden Green","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2LN,Yes,51.546677,-0.237425,522316,184559,TQ223845,"Willesden Green","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2LP,Yes,51.546082,-0.235982,522418,184495,TQ224844,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2LR,Yes,51.545819,-0.235959,522420,184466,TQ224844,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2LS,No,51.54523,-0.23627,522400,184400,TQ223843,"Willesden Green","Brent, unparished area",1980-01-01,1981-12-01,52,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000643
NW10 2LT,Yes,51.544824,-0.23603,522418,184355,TQ224843,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000643
NW10 2LU,Yes,51.545167,-0.23509,522482,184395,TQ224843,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2LX,Yes,51.54604,-0.235099,522479,184492,TQ224844,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2LY,Yes,51.546363,-0.233919,522560,184530,TQ225845,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2NB,Yes,51.546671,-0.234065,522549,184564,TQ225845,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2ND,Yes,51.546683,-0.234844,522495,184564,TQ224845,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2NE,Yes,51.547125,-0.234899,522490,184613,TQ224846,"Willesden Green","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2NF,No,51.546129,-0.236235,522400,184500,TQ224845,"Willesden Green","Brent, unparished area",1993-08-01,1994-12-01,51,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000640
NW10 2NG,No,51.54523,-0.23627,522400,184400,TQ223843,"Willesden Green","Brent, unparished area",1980-01-01,1995-07-01,52,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000643
NW10 2NH,Yes,51.547017,-0.236706,522365,184598,TQ223845,"Willesden Green","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2NJ,No,51.546129,-0.236235,522400,184500,TQ224845,"Willesden Green","Brent, unparished area",1980-01-01,1996-12-01,51,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000640
NW10 2NL,No,51.547049,-0.237642,522300,184600,TQ222845,"Willesden Green","Brent, unparished area",1980-01-01,1995-07-01,49,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000640
NW10 2NN,Yes,51.547096,-0.235967,522416,184608,TQ224846,"Willesden Green","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2NP,No,51.547162,-0.236181,522401,184615,TQ224846,"Willesden Green","Brent, unparished area",1980-01-01,2000-09-01,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2NQ,No,51.533954,-0.248298,521596,183126,TQ215831,"Harlesden","Brent, unparished area",2001-12-01,2002-11-01,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000525
NW10 2NR,No,51.547049,-0.237642,522300,184600,TQ222845,"Willesden Green","Brent, unparished area",1995-07-01,1996-12-01,49,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000640
NW10 2NW,Yes,51.546712,-0.236789,522360,184564,TQ223845,"Willesden Green","Brent, unparished area",2000-06-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2NX,Yes,51.548108,-0.236937,522346,184719,TQ223847,"Willesden Green","Brent, unparished area",1980-01-01,,46,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2NY,Yes,51.548361,-0.237606,522299,184746,TQ222847,"Willesden Green","Brent, unparished area",1980-01-01,,45,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2PA,No,51.547027,-0.2362,522400,184600,TQ224845,"Willesden Green","Brent, unparished area",1980-01-01,1991-12-01,49,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000640
NW10 2PB,Yes,51.547606,-0.235057,522478,184666,TQ224846,"Willesden Green","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2PD,No,51.547667,-0.235108,522474,184673,TQ224846,"Willesden Green","Brent, unparished area",1980-01-01,2015-09-01,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
